app,profile_id,step,timestamp,action,category,keyword,instruction,screenshot_path,note,I,F,P,C,S,N,FA
MeiTuan,low_payment_browsing,18,2026-06-07T05:15:37,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_018.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,19,2026-06-07T05:15:54,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_019.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,20,2026-06-07T05:16:21,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_020.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,21,2026-06-07T05:16:48,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_021.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,22,2026-06-07T05:17:07,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_022.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,23,2026-06-07T05:17:36,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_023.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,24,2026-06-07T05:17:53,visit_homepage,,,请回到 MeiTuan 首页，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_024.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,25,2026-06-07T05:18:14,visit_homepage,,,请回到 MeiTuan 首页，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_025.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,26,2026-06-07T05:18:36,visit_homepage,,,请回到 MeiTuan 首页，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_026.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,27,2026-06-07T05:19:04,search_keyword,shopping,拼单,请在搜索框输入“拼单”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_027.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,28,2026-06-07T05:19:26,search_keyword,apparel_beauty,低脂餐,请在搜索框输入“低脂餐”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_028.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,29,2026-06-07T05:19:39,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_029.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,low_payment_browsing,30,2026-06-07T05:20:02,visit_homepage,,,请回到 MeiTuan 首页，等待 3 秒后截图。,results\MeiTuan\low_payment_browsing\20260607_050453\screenshots\step_030.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,1,2026-06-07T04:46:55,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_001.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,2,2026-06-07T04:47:51,search_keyword,apparel_beauty,无糖饮品,请在搜索框输入“无糖饮品”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_002.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,3,2026-06-07T04:48:22,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_003.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,4,2026-06-07T04:49:06,search_keyword,apparel_beauty,无糖饮品,请在搜索框输入“无糖饮品”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_004.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,5,2026-06-07T04:50:02,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_005.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,6,2026-06-07T04:51:24,search_keyword,electronics_high_value,会员红包,请在搜索框输入“会员红包”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_006.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,7,2026-06-07T04:51:37,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_007.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,8,2026-06-07T04:52:09,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_008.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,9,2026-06-07T04:53:05,search_keyword,apparel_beauty,轻食,请在搜索框输入“轻食”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_009.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,10,2026-06-07T04:54:21,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_010.png,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MeiTuan,high_payment_shopping,11,2026-06-07T04:55:10,search_keyword,shopping,折扣,请在搜索框输入“折扣”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_011.png,,1.0,1.0,0.0,0.0,0.0,1.0,1.0
MeiTuan,high_payment_shopping,12,2026-06-07T04:55:53,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_012.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,13,2026-06-07T04:56:17,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_013.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,14,2026-06-07T04:56:38,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_014.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,15,2026-06-07T04:57:28,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_015.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,16,2026-06-07T04:57:53,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_016.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,17,2026-06-07T04:58:22,search_keyword,apparel_beauty,轻食,请在搜索框输入“轻食”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_017.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,18,2026-06-07T04:58:51,search_keyword,electronics_high_value,高端咖啡,请在搜索框输入“高端咖啡”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_018.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,19,2026-06-07T04:59:19,search_keyword,electronics_high_value,品牌餐厅,请在搜索框输入“品牌餐厅”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_019.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,20,2026-06-07T04:59:50,search_keyword,daily_necessities,黄焖鸡,请在搜索框输入“黄焖鸡”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_020.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,21,2026-06-07T05:00:11,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_021.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,22,2026-06-07T05:00:56,search_keyword,electronics_high_value,超级会员,请在搜索框输入“超级会员”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_022.png,,1.0,0.0,1.0,0.0,0.0,1.0,1.0
MeiTuan,high_payment_shopping,23,2026-06-07T05:01:32,search_keyword,electronics_high_value,品牌餐厅,请在搜索框输入“品牌餐厅”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_023.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,24,2026-06-07T05:01:46,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_024.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,25,2026-06-07T05:01:58,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_025.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,26,2026-06-07T05:02:16,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_026.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,27,2026-06-07T05:02:49,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_027.png,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MeiTuan,high_payment_shopping,28,2026-06-07T05:03:08,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_028.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,29,2026-06-07T05:03:35,search_keyword,daily_necessities,沙县小吃,请在搜索框输入“沙县小吃”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_029.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,high_payment_shopping,30,2026-06-07T05:04:09,search_keyword,apparel_beauty,低脂餐,请在搜索框输入“低脂餐”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\high_payment_shopping\20260607_044332\screenshots\step_030.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,1,2026-06-07T05:21:00,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_001.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,2,2026-06-07T05:21:16,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_002.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,3,2026-06-07T05:21:42,visit_homepage,,,请回到 MeiTuan 首页，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_003.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,4,2026-06-07T05:21:59,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_004.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,5,2026-06-07T05:22:41,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_005.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,6,2026-06-07T05:22:59,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_006.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,7,2026-06-07T05:23:19,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_007.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,8,2026-06-07T05:24:04,search_keyword,daily_necessities,快餐套餐,请在搜索框输入“快餐套餐”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_008.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,9,2026-06-07T05:24:19,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_009.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,10,2026-06-07T05:24:51,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_010.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,11,2026-06-07T05:25:24,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_011.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,12,2026-06-07T05:25:51,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_012.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,13,2026-06-07T05:26:43,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_013.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,14,2026-06-07T05:27:17,search_keyword,apparel_beauty,沙拉,请在搜索框输入“沙拉”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_014.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,15,2026-06-07T05:27:29,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_015.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,16,2026-06-07T05:27:40,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_016.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,17,2026-06-07T05:28:06,search_keyword,daily_necessities,兰州拉面,请在搜索框输入“兰州拉面”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_017.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,18,2026-06-07T05:28:30,search_keyword,daily_necessities,兰州拉面,请在搜索框输入“兰州拉面”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_018.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,19,2026-06-07T05:29:23,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_019.png,,1.0,1.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,20,2026-06-07T05:30:26,search_keyword,shopping,百亿补贴,请在搜索框输入“百亿补贴”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_020.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,21,2026-06-07T05:30:41,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_021.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,22,2026-06-07T05:31:05,search_keyword,shopping,拼单,请在搜索框输入“拼单”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_022.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,23,2026-06-07T05:31:26,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_023.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,24,2026-06-07T05:31:51,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_024.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,25,2026-06-07T05:32:02,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_025.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,26,2026-06-07T05:32:34,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_026.png,,1.0,1.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,27,2026-06-07T05:33:13,search_keyword,shopping,百亿补贴,请在搜索框输入“百亿补贴”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_027.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,28,2026-06-07T05:33:45,search_keyword,shopping,满减券,请在搜索框输入“满减券”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_028.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,29,2026-06-07T05:33:59,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_029.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MeiTuan,bargain_hunter,30,2026-06-07T05:34:20,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\MeiTuan\bargain_hunter\20260607_052013\screenshots\step_030.png,,1.0,1.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,1,2026-06-07T06:02:31,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_001.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,2,2026-06-07T06:02:44,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_002.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,3,2026-06-07T06:02:59,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_003.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
